district_name,bl,bw,ml,mz,pd,wt,year,total_yield,mz_change,pd_change,wt_change,mz_ma3,mz_std3,pd_ma3,pd_std3,wt_ma3,wt_std3,mz_lag1,pd_lag1,wt_lag1,avg_temp,avg_max_temp,temp_range_stddev,annual_precip,avg_humidity,avg_wind,highheat_days,precip_zscore,avg_temp_lag1,annual_precip_lag1,precip_zscore_lag1,highheat_days_lag1,temp_range_stddev_lag1,CENTROID_LAT,CENTROID_LON,bl_zscore,bw_zscore,ml_zscore,mz_zscore,pd_zscore,wt_zscore,total_yield_zscore,mz_change_zscore,pd_change_zscore,wt_change_zscore,mz_ma3_zscore,mz_std3_zscore,pd_ma3_zscore,pd_std3_zscore,wt_ma3_zscore,wt_std3_zscore,mz_lag1_zscore,pd_lag1_zscore,wt_lag1_zscore,avg_temp_zscore,avg_max_temp_zscore,temp_range_stddev_zscore,annual_precip_zscore,avg_humidity_zscore,avg_wind_zscore,highheat_days_zscore,precip_zscore_zscore,avg_temp_lag1_zscore,annual_precip_lag1_zscore,precip_zscore_lag1_zscore,highheat_days_lag1_zscore,temp_range_stddev_lag1_zscore,bl_minmax,bw_minmax,ml_minmax,mz_minmax,pd_minmax,wt_minmax,total_yield_minmax,mz_change_minmax,pd_change_minmax,wt_change_minmax,mz_ma3_minmax,mz_std3_minmax,pd_ma3_minmax,pd_std3_minmax,wt_ma3_minmax,wt_std3_minmax,mz_lag1_minmax,pd_lag1_minmax,wt_lag1_minmax,avg_temp_minmax,avg_max_temp_minmax,temp_range_stddev_minmax,annual_precip_minmax,avg_humidity_minmax,avg_wind_minmax,highheat_days_minmax,precip_zscore_minmax,avg_temp_lag1_minmax,annual_precip_lag1_minmax,precip_zscore_lag1_minmax,highheat_days_lag1_minmax,temp_range_stddev_lag1_minmax
SURKHET,1320.0,0.0,1352.0,2375.0,4063.0,2815.0,2013,9253.0,-321.0,572.0,-262.0,2636.3333333333335,237.19682403719727,3757.6666666666665,287.9536999820169,2979.0,142.92655456561204,2696.0,3491.0,3077.0,19.35095890410959,24.52180821917808,3.345825679506578,1714.82,64.67205479452055,2.1127945205479453,0,2.207703801896315,19.49103825136612,1101.54,0.4625094306330369,5.0,3.664728250489572,28.64120701004022,81.58859621262992,0.28823999889850743,-1.1426919105816706,0.7317666096304555,0.7210232260978108,1.81335154852926,1.6941875293187374,1.833845144471483,-0.44119694889500216,1.3582180347374329,-0.43506975432905026,1.5182648130984344,0.06614806193142224,1.6176273567280604,0.3796557580233157,2.546662611126898,-0.20732320586906766,1.24019946343902,1.275644256142843,2.1745730416946576,0.4476881241257557,0.3175221696023199,0.5131021279882624,2.511325980056044,1.5741588053769264,-1.068441170373289,-0.49651145959643617,2.5883031720033824,0.46887103970083843,0.8818715606357475,0.8260170881769993,-0.1831056177493237,1.3114592515941583,0.04949938125773427,0.0,0.1171780204541515,0.11313815630292766,0.6156060606060606,0.161809507386331,0.3376262024008268,0.4862744054902378,0.5509342977697409,0.49105088212733317,0.2291940379649346,0.02162640985081636,0.5905185961236249,0.19312254371965298,0.37088370154230926,0.015668855177200694,0.128671667069925,0.5289393939393939,0.1768695752141174,0.7761860946841318,0.7126801369134168,0.5294953363493559,0.8607338008834668,0.7331994288554541,0.10005655998970986,0.0,0.9136907063489648,0.7809141944588313,0.5350543813286305,0.5336754358913127,0.058823529411764705,0.6645632049969344
SYANGJA,800.0,,949.0,1803.0,1764.0,1200.0,1982,4767.0,303.0,-536.0,49.0,1631.0,155.60526983364028,2021.3333333333333,268.63606111863197,1144.0,59.808026217222796,1500.0,2300.0,1151.0,17.654109589041095,23.534219178082193,2.911276104972838,876.72,55.202164383561644,2.238191780821918,0,-0.3854739391207543,17.391013698630136,1292.79,0.4826453151617597,0.0,3.244010681520864,28.02088124526134,83.80520107164068,-0.2304128944182603,,-0.14549039757736956,-0.052436187599933584,-0.6023979119493045,-0.639281963469304,-0.5635489866084408,0.34248630200360214,-1.4289617349459494,0.01590316795199059,-0.33497325507122444,-0.08736344473775422,-0.3160211146674029,0.2860265375833704,-0.850673570739889,-0.39547796372736466,-0.4367304390650983,-0.005619289455217973,-0.6695615040330906,0.21634897501979894,0.1810977679280807,-0.5549611109316944,0.15034378181718328,0.1902898829650014,-0.5919113263261881,-0.49651145959643617,-0.18593678731705462,0.1829806933183844,1.4477876466200388,0.848713759249811,-0.49956112478253434,0.27824098730111485,0.02999962500468744,,0.08224995666493327,0.08545850471812243,0.2672727272727273,0.06897740989825832,0.15931314094920107,0.5028727988508804,0.32831022704440427,0.5009907951930452,0.09255651701173381,0.01418730353590842,0.31765322158198006,0.18016674021309098,0.0840454355981659,0.006556677337392117,0.07079603193805951,0.3484848484848485,0.06616083232741277,0.7189123207738224,0.6794082080488364,0.3454463816072687,0.4130714625274414,0.49019514105315853,0.17033417212611934,0.0,0.34902744773208194,0.7100320422421246,0.6375721644787272,0.5380600154722953,0.0,0.48637265241520466
SYANGJA,800.0,,900.0,1404.0,2187.0,1099.0,1983,4690.0,-399.0,423.0,-101.0,1569.0,208.25705270170323,2083.6666666666665,282.54616142027726,1150.0,50.50742519669765,1803.0,1764.0,1200.0,18.01695890410959,24.213424657534247,3.0419902421685654,611.81,48.87715068493151,2.3688219178082193,0,-0.9382017773498524,17.654109589041095,876.72,-0.3854739391207543,0.0,2.911276104972838,28.02088124526134,83.80520107164068,-0.2304128944182603,,-0.2521544009351448,-0.5919646947072763,-0.15791682374467955,-0.785214111315491,-0.6046990864954569,-0.5391573552573277,0.9834077588504079,-0.2016078878105693,-0.4492644621930933,0.011698947145722269,-0.2466042853045787,0.35344636340655006,-0.8395651145593982,-0.4165316609922952,-0.01188950222668036,-0.5822416743759238,-0.5972029408240253,0.26581786483588515,0.27492242301466413,-0.2336836942049723,-0.5959249142041231,-0.734006968584059,-0.0954957055229155,-0.49651145959643617,-0.7772574789880206,0.21879769133557161,0.2166205569704489,-0.12980879526320102,-0.49956112478253434,-0.5389044494676607,0.02999962500468744,,0.078003120124805,0.06615049600774256,0.33136363636363636,0.06317181123182158,0.1562524842992289,0.48419960632015746,0.5209965842877236,0.49619662490411665,0.08412993249671546,0.018987827490235712,0.32744892613933996,0.18949585789352716,0.08498332638599417,0.005537064355784598,0.08545850471812243,0.2672727272727273,0.06897740989825832,0.7311595777637011,0.7022906778377735,0.400808995520079,0.2715725601841713,0.3278906810779193,0.24354449650156185,0.0,0.22867121555946687,0.7189123207738224,0.4145417120067756,0.34902744773208194,0.0,0.3454463816072687
SYANGJA,800.0,,900.0,1307.0,2181.0,1000.0,1984,4488.0,-97.0,-6.0,-99.0,1504.6666666666667,262.87703082113,2044.0,242.50567003680558,1099.6666666666667,100.00166665277808,1404.0,2187.0,1099.0,17.904043715846996,24.01587431693989,3.5827782857412243,955.08,50.933169398907104,2.358087431693989,0,-0.22197783325977458,18.01695890410959,611.81,-0.9382017773498524,0.0,3.0419902421685654,28.02088124526134,83.80520107164068,-0.2304128944182603,,-0.2521544009351448,-0.7231282666105651,-0.16422152003126997,-0.9282565136597735,-0.7126512965886679,-0.159874756264734,-0.09574397507934942,-0.19870774040040182,-0.5678569513034194,0.11446442596516017,-0.29077863126273945,0.15937709744813808,-0.9327527191846269,-0.30449193649771006,-0.5713335081624188,-0.12718333702245632,-0.7463501833569964,0.25042362602997625,0.24763304869534064,1.095499126896959,0.37108899724970584,-0.4335536075952643,-0.13628848666314058,-0.49651145959643617,-0.01102497047610152,0.2681947882573283,-0.56725829447059,-0.7528299453486244,-0.49956112478253434,-0.21789043932543758,0.02999962500468744,,0.078003120124805,0.06145656907815147,0.33045454545454545,0.05748117491521527,0.14822322919150968,0.4922328031068788,0.43480008036970064,0.4962605471746357,0.07538621845693838,0.02396780155880968,0.3212152959664746,0.16264181313479054,0.07711546477699043,0.010963054675342164,0.06615049600774256,0.33136363636363636,0.06317181123182158,0.7273483501513478,0.6956351960473565,0.6298541493747588,0.4549266359358392,0.3806496193143799,0.237528463535839,0.0,0.38462864947246966,0.7311595777637011,0.2725391711738755,0.22867121555946687,0.0,0.400808995520079
SYANGJA,714.0,,900.0,1300.0,2000.0,1000.0,1985,4300.0,-7.0,-181.0,0.0,1337.0,58.12916651733473,2122.6666666666665,106.27480102702347,1033.0,57.15767664977314,1307.0,2181.0,1000.0,18.091123287671234,24.0653698630137,3.8145409747584065,839.0600000000001,53.230520547945204,2.3469041095890413,0,-0.46405055150876456,17.904043715846996,955.08,-0.22197783325977458,0.0,3.5827782857412243,28.02088124526134,83.80520107164068,-0.3161901036975719,,-0.2521544009351448,-0.7325936790159571,-0.3544131913434144,-0.9282565136597735,-0.813121670338785,-0.04684351815435837,-0.5359573863560569,-0.055150443597112304,-0.8769347856168607,-0.2707611460120122,-0.2031723653289079,-0.5009101227161585,-1.0561800100789698,-0.4014775391651436,-0.7073386925628364,-0.13363806521186722,-0.8925440151467405,0.2759290310041233,0.2544703058718343,1.665140021283039,0.044253112940348255,-0.0978334755711356,-0.17878691706708838,-0.49651145959643617,-0.2699998172076912,0.2528228907039517,0.4484908027102088,0.054479971943373964,-0.49956112478253434,1.1102026210623783,0.02677466531668354,,0.078003120124805,0.06111783208323252,0.30303030303030304,0.05748117491521527,0.14075045711105813,0.4946268021492791,0.39963833634719714,0.4994246995653286,0.05259819689213066,0.005299924164216843,0.3335777894185437,0.0712755554414495,0.06669445602334305,0.00626612290775839,0.06145656907815147,0.33045454545454545,0.05748117491521527,0.733662849031566,0.6973027037044423,0.7280148269167773,0.39295576790569237,0.43960132367177607,0.2312608850291722,0.0,0.3319174265791595,0.7273483501513478,0.4565458609617642,0.38462864947246966,0.0,0.6298541493747588
SYANGJA,833.0,,900.0,1310.0,1951.0,1379.0,1986,4640.0,10.0,-49.0,379.0,1305.6666666666667,5.131601439449696,2044.0,121.14866899805416,1126.3333333333333,218.81575202286825,1300.0,2000.0,1000.0,17.907479452054794,24.194876712328764,3.1864121461128323,623.69,48.07534246575342,2.3786301369863017,0,-0.9134144657415261,18.091123287671234,839.0600000000001,-0.46405055150876456,0.0,3.8145409747584065,28.02088124526134,83.80520107164068,-0.19749838388085003,,-0.2521544009351448,-0.7190716612939685,-0.4059015443505696,-0.38064974104883376,-0.6314199305779349,-0.02549317317795409,-0.20391069899305472,0.4944274906296223,-0.9346948580332889,-0.37047411439850214,-0.29077863126273945,-0.4288190833866112,-0.88338180282689,-0.03553342740017057,-0.717153499684516,-0.3283556989257623,-0.8925440151467405,0.2508920355014634,0.2723602314332987,0.12128553263918805,-0.5624581816959762,-0.8511780685759801,-0.05822288835689725,-0.49651145959643617,-0.750739454689009,0.27829128035693534,0.10518317240486252,-0.21837840951791773,-0.49956112478253434,1.6793764824278685,0.031237109536130795,,0.078003120124805,0.061601742075973874,0.2956060606060606,0.07926654020808185,0.15426504491613008,0.4950790019683992,0.42616033755274263,0.5115379698286884,0.04833960041679883,0.00046787353233353034,0.3212152959664746,0.08125104531254723,0.08128386827844934,0.02398849072768104,0.06111783208323252,0.30303030303030304,0.05748117491521527,0.7274643165939974,0.7016657965483091,0.46197739153410067,0.27791813777594987,0.30731569796830305,0.24904141263545632,0.0,0.23406864124445678,0.733662849031566,0.3943544193875199,0.3319174265791595,0.0,0.7280148269167773
SYANGJA,1000.0,,1000.0,1315.0,2044.0,1301.0,1987,4660.0,5.0,93.0,-78.0,1308.3333333333333,7.637626158261653,1998.3333333333333,46.52239604033121,1226.6666666666667,200.13578723789848,1310.0,1951.0,1379.0,18.36531506849315,24.562054794520545,3.2882030718186197,843.4200000000001,48.974,2.2833150684931507,0,-0.4549535246895472,17.907479452054794,623.69,-0.9134144657415261,0.0,3.1864121461128323,28.02088124526134,83.80520107164068,-0.030931012373349644,,-0.034472761429481046,-0.7123106524329743,-0.308178751908418,-0.49334981562311686,-0.6207315929449436,-0.031772686406308294,0.15329104044290223,-0.16825619259364344,-0.9297791071893378,-0.36575912111163267,-0.3416348110633113,-0.7905195898917756,-0.6976237300309037,-0.0778191165329909,-0.7031323466535452,-0.3810693124726178,-0.3328726793051951,0.3133108378056474,0.32308178471757093,0.37147366346093985,0.056535516453439134,-0.7198540321229292,-0.42043554455962157,-0.49651145959643617,-0.26026761300367696,0.253290620385134,-0.5321049187765066,-0.7248903007032169,-0.49956112478253434,0.13678775793874823,0.0374995312558593,,0.08667013347200556,0.06184369707234454,0.3096969696969697,0.07478300856469507,0.1550600206693696,0.49494600202159916,0.4546915812738598,0.4969317310150857,0.048702034159380236,0.0006963602242835251,0.31403876375065476,0.031201278065893828,0.09696748645268861,0.02194063010569609,0.061601742075973874,0.2956060606060606,0.07926654020808185,0.7429176472764093,0.7140360462401866,0.505089879904343,0.3952846162474562,0.33037590506795855,0.1956230572449016,0.0,0.33389829997870124,0.7274643165939974,0.2789073346448463,0.23406864124445678,0.0,0.46197739153410067
SYANGJA,571.0,,979.0,1387.0,2065.0,1393.0,1988,4845.0,72.0,21.0,92.0,1337.3333333333333,43.085186936270404,2020.0,60.671245248470804,1357.6666666666667,49.57149718672375,1315.0,2044.0,1301.0,18.417568306010928,24.38901639344262,3.538860725526402,990.07,52.76016393442623,2.2711748633879782,0,-0.14897210656151424,18.36531506849315,843.4200000000001,-0.4549535246895472,0.0,3.2882030718186197,28.02088124526134,83.80520107164068,-0.458819649359683,,-0.08018590572567044,-0.6149521248346568,-0.2861123149053515,-0.36042152253550086,-0.5218644698397752,0.05237279085363801,-0.027825334482371702,0.07825633727059109,-0.8763203167613669,-0.2990658399761435,-0.317505966632383,-0.7219425898324465,-0.45508910342352005,-0.41865031385572565,-0.6961217701380598,-0.2810210255367491,-0.44805569829105407,0.3204347582375016,0.29917846121822594,0.9875557888811877,0.4696581025072858,-0.16656836812560114,-0.46657028492658004,-0.49651145959643617,0.06707820041804025,0.3156188359287365,0.11808457964612537,-0.20812446586017566,-0.49956112478253434,0.38677076634108637,0.02141223234709566,,0.08485006066909344,0.06532784902008226,0.31287878787878787,0.08007127665689487,0.16241354638683522,0.4967282013087195,0.44022503516174405,0.5023651240092049,0.05264350110995333,0.00392828999698875,0.31744368779465687,0.040690518002565464,0.11744476865360566,0.005434459766391557,0.06184369707234454,0.3096969696969697,0.07478300856469507,0.7446813513867853,0.7082063730340958,0.6112533233101297,0.47361617801802186,0.4275316302623352,0.18881920344639203,0.0,0.4005256128325535,0.7429176472764093,0.39669155682299406,0.33389829997870124,0.0,0.505089879904343
SYANGJA,875.0,,1180.0,1448.0,2126.0,1469.0,1990,5043.0,61.0,61.0,76.0,1383.3333333333333,66.57577136866963,2078.3333333333335,42.59499188089393,1387.6666666666667,84.1268882898527,1387.0,2065.0,1393.0,18.213424657534247,24.022547945205478,3.459457812238656,999.91,53.177068493150685,2.28986301369863,0,-0.12844120199704226,17.99432876712329,721.9399999999999,-0.7084183912029702,0.0,3.4370171921282866,28.02088124526134,83.80520107164068,-0.15560718865141882,,0.35735418968071375,-0.5324678167305267,-0.2220145693250155,-0.2506111934631225,-0.41604992727316237,0.03855786175125876,0.07279487380944716,0.05505515798925137,-0.7915236147032061,-0.2548691698188308,-0.25254369316449915,-0.809555031666065,-0.39954682252106577,-0.34042754722472846,-0.5951694683150693,-0.258429476873811,-0.31219880410260503,0.29260293044077446,0.24855493594321743,0.7923943212010347,0.4973780223625181,-0.1056446153266277,-0.3955522951107996,-0.49651145959643617,0.08904262458489785,0.2651139968002632,-0.24137940009438072,-0.49382379511304375,-0.49956112478253434,0.7522355779617447,0.03281208984887689,,0.10227075749696656,0.06827969997580449,0.32212121212121214,0.08443984595045123,0.17028380634390652,0.49643560142575943,0.4482620052240306,0.5018537458450525,0.05889548316948309,0.006070042984754744,0.32661079099004714,0.028567277247244716,0.12213422259274696,0.009222723049110664,0.06532784902008226,0.31287878787878787,0.08007127665689487,0.7377908885364601,0.6958600309490023,0.5776230448550955,0.4788721109728283,0.43822970500004554,0.19929278617227797,0.0,0.40499620784436324,0.7303957424968905,0.33157333304744496,0.27870644204835027,0.0,0.5681185534987082
SYANGJA,1000.0,,1180.0,1422.0,2242.0,1366.0,1991,5030.0,-26.0,116.0,-103.0,1419.0,30.61045573002862,2144.3333333333335,89.91292083640373,1409.3333333333333,53.407240457950536,1448.0,2126.0,1469.0,18.514876712328768,24.84868493150685,3.218394538444293,565.47,47.104958904109594,2.4189863013698627,0,-1.0348889844146532,18.213424657534247,999.91,-0.12844120199704226,0.0,3.459457812238656,28.02088124526134,83.80520107164068,-0.030931012373349644,,0.35735418968071375,-0.5676250628076969,-0.10012377445093398,-0.39943308681121426,-0.42299734673460665,-0.07070566842210434,0.21114766021069806,-0.20450803522073677,-0.7257754471653567,-0.32253658767124843,-0.17904352089797934,-0.580213297292178,-0.3594329529804046,-0.4099673720286131,-0.509640434826147,-0.19280640694813367,-0.19996919585997322,0.3337012538057997,0.36267653851999293,0.1998938653676247,-0.7264677075061021,-0.992983685695293,0.0951370548988094,-0.49651145959643617,-0.8806956310095845,0.29494098140335034,0.5811444923032846,0.1599121495068086,-0.49956112478253434,0.8073463227232021,0.0374995312558593,,0.10227075749696656,0.06702153399467699,0.3396969696969697,0.07851928493418406,0.16976707210430084,0.49412140235143903,0.4593128390596745,0.4961327026335976,0.06374303447650978,0.002790906935727162,0.3369827134625459,0.06030209712976252,0.12552105043768236,0.0058549673900199165,0.06827969997580449,0.32212121212121214,0.08443984595045123,0.7479658031135996,0.7236926312481273,0.4755232013190317,0.24682053446001168,0.282414948745331,0.2716586122589937,0.0,0.2076176207579155,0.7377908885364601,0.4805765653728431,0.40499620784436324,0.0,0.5776230448550955
SYANGJA,1143.0,,1197.0,1440.0,2200.0,2285.0,1992,5925.0,18.0,-42.0,919.0,1436.6666666666667,13.31665623696035,2189.3333333333335,58.731025304632595,1706.6666666666667,503.49213830340324,1422.0,2242.0,1366.0,18.271475409836064,24.62155737704918,3.1862144284653056,647.39,47.30882513661202,2.466830601092896,0,-0.8639650309673401,18.514876712328768,565.47,-1.0348889844146532,0.0,3.218394538444293,28.02088124526134,83.80520107164068,0.11169853328876148,,0.3943600683966766,-0.5432854309081175,-0.14425664845706695,0.9284049713139931,0.055305762341749075,-0.01544595201258737,-0.18630216254198642,1.277467291374838,-0.6932085978241789,-0.35507423500656315,-0.12892976707989764,-0.7313464969097203,0.1910527644083648,0.6088862656925679,-0.5460954327066713,-0.06801499528618987,-0.3520698491361716,0.30051725230966764,0.3313014022727972,0.12079956978619105,-0.49569374058123944,-0.9631919847097326,0.27695312197832367,-0.49651145959643617,-0.6978373355066382,0.3359796598562412,-0.7043801319843782,-0.8618133740412312,-0.49956112478253434,0.21533164184084622,0.04286196422544718,,0.10374414976599064,0.06789257198161142,0.3333333333333333,0.1313444846812669,0.20534223706176963,0.49529180188327926,0.42756680731364277,0.5287969828688315,0.06614415802111179,0.001214145538381119,0.3440544787847041,0.03938926640915639,0.17199874947894955,0.055197198462609884,0.06702153399467699,0.3396969696969697,0.07851928493418406,0.7397502762281853,0.7160406915033161,0.46189365027995166,0.29057724458783124,0.28764630481032427,0.2984724607555813,0.0,0.24483623288875472,0.7479658031135996,0.2476990453115201,0.2076176207579155,0.0,0.4755232013190317
SYANGJA,778.0,,1197.0,1490.0,2184.0,1459.0,1993,5133.0,50.0,-16.0,-826.0,1450.6666666666667,35.23256069793074,2208.6666666666665,29.955522584882143,1703.3333333333333,505.87976173526977,1440.0,2200.0,2285.0,18.30764383561644,24.70449315068493,3.1432808376290384,606.47,46.14561643835617,2.3843287671232876,0,-0.9493435487293524,18.271475409836064,647.39,-0.8639650309673401,0.0,3.1862144284653056,28.02088124526134,83.80520107164068,-0.25235590144320047,,0.3943600683966766,-0.4756753422981748,-0.16106917188797476,-0.26505992097264597,-0.367952407924702,0.02474293264887952,-0.12089902715230415,-1.2529113239962755,-0.6674009058934343,-0.3138402672673554,-0.10739941358768511,-0.8708163310064981,0.18488139986364738,0.6142911100468454,-0.5208573572509236,-0.11319809261206606,1.005022387376705,0.30544825753814075,0.3427580535972106,0.01527469351344438,-0.6109680414426332,-1.1331758280214423,-0.03656717335541372,-0.49651145959643617,-0.7891771969810103,0.3028438174257704,-0.46197570968982593,-0.6691521207287935,-0.49956112478253434,0.13630219351342973,0.029174635317058533,,0.10374414976599064,0.07031212194531816,0.33090909090909093,0.08386503420129908,0.1738611972334844,0.4961430015427994,0.43279083785412903,0.4730248018409614,0.06804693516966431,0.0032123271499947437,0.3470927187008905,0.020090336468693546,0.17147769904126714,0.055458950562388046,0.06789257198161142,0.3333333333333333,0.1313444846812669,0.7409710695080844,0.7188348022578012,0.44370957421632207,0.26872025510503855,0.25779752208756024,0.2522351516182775,0.0,0.22624509997378964,0.7397502762281853,0.2916114991450151,0.24483623288875472,0.0,0.46189365027995166
SYANGJA,1000.0,,1197.0,1500.0,2180.0,1321.0,1994,5001.0,10.0,-4.0,-138.0,1476.6666666666667,32.14550253664376,2188.0,10.583005244260587,1688.3333333333333,521.315003940356,1490.0,2184.0,1459.0,18.661205479452054,25.13830136986301,3.141049378272882,573.62,45.41476712328767,2.421835616438356,0,-1.0178842209796484,18.30764383561644,606.47,-0.9493435487293524,0.0,3.1432808376290384,28.02088124526134,83.80520107164068,-0.030931012373349644,,0.3943600683966766,-0.4621533245761863,-0.1652723027457017,-0.4644523606040699,-0.43849543630244386,-0.02549317317795409,-0.09071296466475849,-0.2552606148986674,-0.6194723351649086,-0.31964845359424215,-0.13041461904487803,-0.9647115378373754,0.15711025941242024,0.6492317462357974,-0.4507515920960692,-0.13041070111716177,-0.21473624957610898,0.353650917087868,0.40268381652089114,0.00979007254698315,-0.7035086275447053,-1.2399774498141207,0.10596491239955286,-0.49651145959643617,-0.8625035520502461,0.30776766641648234,-0.5830595593027785,-0.7653886745074184,-0.49956112478253434,0.03086383420636921,0.0374995312558593,,0.10374414976599064,0.07079603193805951,0.3303030303030303,0.07593263206299937,0.16861435726210353,0.4950790019683992,0.43520192887281495,0.4950140628995142,0.0715806641598333,0.002930864759845582,0.34384494499738083,0.007097727492640905,0.16913297207169647,0.05715109640240748,0.07031212194531816,0.33090909090909093,0.08386503420129908,0.7529048396269598,0.7334498249127175,0.4427644628041415,0.25117377161262067,0.2390433961587647,0.2732554817504045,0.0,0.21132040016302217,0.7409710695080844,0.26967671385611597,0.22624509997378964,0.0,0.44370957421632207
SYANGJA,1000.0,,1185.0,1400.0,2158.0,1610.0,1995,5168.0,-100.0,-22.0,289.0,1463.3333333333333,55.07570547286131,2174.0,14.00000000000168,1463.3333333333333,144.54872304290095,1500.0,2180.0,1321.0,18.371260273972602,24.60698630136986,3.3204449403410545,688.0,48.24580821917809,2.4322191780821916,0,-0.7792333201580703,18.661205479452054,573.62,-1.0178842209796484,0.0,3.141049378272882,28.02088124526134,83.80520107164068,-0.030931012373349644,,0.36823827165599693,-0.5973735017960717,-0.18838952246319993,-0.04688413557884147,-0.34924781706696745,-0.16364246420174652,-0.13599205839607698,0.36392085717208644,-0.6440510893846656,-0.27650612059998636,-0.1460055646771701,-0.9481499612653119,-0.2594568473559869,-0.2036511158656169,-0.4367304390650983,-0.13471385324343568,-0.41852159085878254,0.31412137458381806,0.32928857082309315,0.4507197530695936,-0.3812927298778864,-0.8262672989405752,0.14542412386860434,-0.49651145959643617,-0.6071894426797992,0.3559003707184504,-0.6802639693659628,-0.8426460252314611,-0.49956112478253434,0.0253837099309321,0.0374995312558593,,0.10270410816432658,0.06595693201064602,0.32696969696969697,0.09254469161349659,0.17525240480165355,0.49215300313879873,0.43158529234478604,0.5086614676553312,0.06976849544692612,0.005021524989694472,0.34164484023048713,0.009389410909616085,0.13396206752813672,0.01584669143037919,0.07079603193805951,0.3303030303030303,0.07593263206299937,0.7431183158634528,0.71554979116592,0.5187455881324617,0.3122686508169664,0.31168997340423676,0.279074842685449,0.0,0.26328652388769735,0.7529048396269598,0.25206777698562877,0.21132040016302217,0.0,0.4427644628041415
SYANGJA,1000.0,,1200.0,1390.0,2166.0,1686.0,1996,5242.0,-10.0,8.0,76.0,1430.0,60.82762530298244,2168.0,11.135528725662157,1539.0,192.57985356729284,1400.0,2158.0,1610.0,18.228743169398907,24.423196721311474,3.5064264653103003,701.82,49.873224043715844,2.349098360655738,0,-0.7503982489100005,18.371260273972602,688.0,-0.7792333201580703,0.0,3.3204449403410545,28.02088124526134,83.80520107164068,-0.030931012373349644,,0.4008905175818465,-0.6108955195180602,-0.17998326074774604,0.06292619349353694,-0.30970096782490003,-0.05061122609137089,-0.06052690217721283,0.05505515798925137,-0.7054979749340573,-0.2656840951099545,-0.152687398519581,-0.9620335530585808,-0.11936687219090762,-0.09492342406147843,-0.5769419693748072,-0.15838118993794228,0.008246261537541046,0.2946913725133086,0.3039000919618835,0.9078368268834635,-0.3423608912194194,-0.5884472096169509,-0.17044840858350124,-0.49651145959643617,-0.576341033941387,0.3164281963962707,-0.3418091619678804,-0.5736446317515219,-0.49956112478253434,0.46595188424394335,0.0374995312558593,,0.10400416016640666,0.06547302201790467,0.3281818181818182,0.09691326090705295,0.17819381508863982,0.4945470021811991,0.4376130198915009,0.5018537458450525,0.0652380736646582,0.005545956023626571,0.34070193818753275,0.007468289635790215,0.14578991246352646,0.021112282771828857,0.06595693201064602,0.32696969696969697,0.09254469161349659,0.7383079344387614,0.7093579101513553,0.5975161295802508,0.3196504590929243,0.35345064921336034,0.23249063059983532,0.0,0.2695653473697311,0.7431183158634528,0.3133801118180892,0.26328652388769735,0.0,0.5187455881324617
SYANGJA,1000.0,,900.0,1509.0,2112.0,1570.0,1997,5191.0,119.0,-54.0,-116.0,1433.0,66.00757532283723,2145.3333333333335,29.14332399252673,1622.0,58.92367945062457,1390.0,2166.0,1686.0,18.025917808219177,24.48087671232877,2.828589443565979,378.88,45.408767123287674,2.44613698630137,0,-1.4242041757444157,18.228743169398907,701.82,-0.7503982489100005,0.0,3.5064264653103003,28.02088124526134,83.80520107164068,-0.030931012373349644,,-0.2521544009351448,-0.44998350862639663,-0.23672552732705984,-0.10467904561693536,-0.3369562287890276,0.11140021520016749,-0.21648822502953208,-0.22335899338682527,-0.6999677552346121,-0.25593820976948045,-0.1779298819242442,-0.8747529156782822,0.034300104972549234,-0.39747985253649537,-0.5909631224057781,-0.14977488568539443,0.12047586978017286,0.2670392727919299,0.31186793884521674,-0.7581935809955452,-1.2521038706959233,-1.2408542512525886,0.19831404319915566,-0.49651145959643617,-1.297193792116698,0.2970263925750177,-0.3009152518591069,-0.5411424525428072,-0.49956112478253434,0.9226941802462999,0.0374995312558593,,0.078003120124805,0.07123155093152674,0.32,0.09024544461688797,0.17616662691787902,0.4979784008086397,0.4251557162949568,0.4957172078752238,0.0656458116250623,0.006018237735621822,0.33713986380303823,0.019545617445562418,0.1587640683618174,0.00645972753366693,0.06547302201790467,0.3281818181818182,0.09691326090705295,0.7314619677543149,0.7113011522066818,0.3104253057740357,0.1471554399440222,0.23888943178710453,0.2868749359704166,0.0,0.1228444171752337,0.7383079344387614,0.3207881942397067,0.2695653473697311,0.0,0.5975161295802508
